eventDate,decimalLatitude,decimalLongitude,eventID,geodeticDatum,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
2021-06-16,17.97037,-67.047806,Godo_2021-06-16,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-06-22,17.97037,-67.047806,Godo_2021-06-22,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-06-30,17.97037,-67.047806,Godo_2021-06-30,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-07-08,17.97037,-67.047806,Godo_2021-07-08,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-07-21,17.97037,-67.047806,Godo_2021-07-21,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-07-23,17.97037,-67.047806,Godo_2021-07-23,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-07-29,17.97037,-67.047806,Godo_2021-07-29,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-08-05,17.97037,-67.047806,Godo_2021-08-05,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-08-10,17.97037,-67.047806,Godo_2021-08-10,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-08-13,17.97037,-67.047806,Godo_2021-08-13,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-08-20,17.97037,-67.047806,Godo_2021-08-20,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-08-27,17.97037,-67.047806,Godo_2021-08-27,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-09-01,17.97037,-67.047806,Godo_2021-09-01,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-09-13,17.97037,-67.047806,Godo_2021-09-13,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-09-22,17.97037,-67.047806,Godo_2021-09-22,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-10-01,17.97037,-67.047806,Godo_2021-10-01,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-10-08,17.97037,-67.047806,Godo_2021-10-08,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-10-15,17.97037,-67.047806,Godo_2021-10-15,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-10-22,17.97037,-67.047806,Godo_2021-10-22,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-10-29,17.97037,-67.047806,Godo_2021-10-29,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-11-03,17.97037,-67.047806,Godo_2021-11-03,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-11-11,17.97037,-67.047806,Godo_2021-11-11,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-11-19,17.97037,-67.047806,Godo_2021-11-19,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-11-23,17.97037,-67.047806,Godo_2021-11-23,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-12-03,17.97037,-67.047806,Godo_2021-12-03,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-12-10,17.97037,-67.047806,Godo_2021-12-10,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2021-12-15,17.97037,-67.047806,Godo_2021-12-15,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-01-13,17.97037,-67.047806,Godo_2022-01-13,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-01-19,17.97037,-67.047806,Godo_2022-01-19,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-01-28,17.97037,-67.047806,Godo_2022-01-28,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-02-04,17.97037,-67.047806,Godo_2022-02-04,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-02-11,17.97037,-67.047806,Godo_2022-02-11,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-02-17,17.97037,-67.047806,Godo_2022-02-17,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
2022-02-25,17.97037,-67.047806,Godo_2022-02-25,WGS84,unknown,0,0,"The weekly Sargassum biomass influx (kg∙m-1∙Wk-1) is quantified by transfering the Sargassum accumulated in traps to a mesh bag, and weighted on-site using an electronic fish scale. Sargassum traps are constructed with PVC pipe and plastic mesh (0.63 x 0.5 x 0.63 m; depth x width x height), deployed facing the prevailing southeasterly winds on the seaward edge."
