w,Program,Project Name,Site Name,GPS Level,Point Name,CTD Station Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Hakai,Nearshore,Kelp - Macro,Triquet CTD,point,CTD + YSI,MACRO01,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.2247750000002,128 15.2725620000001,51.80374625,-128.2545427,5-3-2018 8:36:47 PM,observation,seasonal,5,"YSI, CTD",NA,NA,20190509,,,,,,
Heiltsuk-Hakai,Nearshore,Pyropia - Guardian Surveys,Admiral group,point,20m Pyropia annual Heiltsuk harvesting site,,bedrock boulder mix,benthic macroalgae,Pyropia spp.,active,no,52 1.05720359999992,128 16.0717919999996,52.01762006,-128.2678632,5-14-2018 3:38:08 PM,observation,,,,,,,,,,,,
Heiltsuk-Hakai,Nearshore,Pyropia - Guardian Surveys,Admiral group,point,Ibutton,,bedrock boulder mix,benthic macroalgae,Pyropia spp.,active,no,52 1.06160700000018,128 16.0686659999993,52.01769345,-128.2678111,5-14-2018 3:39:59 PM,observation,,,,,,,,,,,,
Heiltsuk-Hakai,Nearshore,Pyropia - Guardian Surveys,Admiral group,point,0m Pyropia annual Heiltsuk harvesting site,,bedrock boulder mix,benthic macroalgae,Pyropia spp.,active,no,52 1.06690740000005,128 16.0666020000008,52.01778179,-128.2677767,5-14-2018 3:41:24 PM,observation,,,,,,,,,,,,
Affiliate,O'Connor Lab,Microbe Predation Experiment (Bia Trevizan),Pruth,point,Bia's Experiment,,sand,seagrass meadow,Zostera marina,inactive,yes,51 38.7717515999999,128 7.16107200000067,51.64619586,-128.1193512,6-20-2018 4:01:50 PM,experiment,,,,,,,,,,,,Bianca Trevizan
Hakai,Nearshore,Kelp - Nereo,Manley CTD,point,CTD + YSI,KELP10,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 48.0707274000001,128 11.9800140000007,51.80117879,-128.1996669,7-19-2018 4:09:52 PM,observation,"seasonal 2014 - 2018, annual 2022",5,"YSI, CTD",NA,NA,20190513,,,,,,
Hakai,Nearshore,Kelp - Nereo,Second CTD,point,CTD + YSI,KELP08,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 38.9484396,128 9.31579800000009,51.64914066,-128.1552633,7-19-2018 7:29:41 PM,observation,"seasonal 2014 - 2018, annual 2023",5,"YSI, CTD",NA,NA,20190513,,,,,,
Hakai,Nearshore,Kelp - Nereo,North CTD,point,CTD + YSI,KELP09,,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0241472,128 8.40991200000076,51.66706912,-128.1401652,7-19-2018 10:40:45 PM,observation,"seasonal 2014 - 2018, annual 2024",5,"YSI, CTD",NA,NA,20190513,,,,,,
UBC-Hakai,Biodiversity,M. Whalen Biodiversity,Meay ,point,Brush 1,,,benthic macroalgae,,active,yes,51 39.8855448000002,128 5.66253000000074,51.66475908,-128.0943755,8-20-2018 4:47:04 PM,,,,,,,,,,,,,
UBC-Hakai,Biodiversity,M. Whalen Biodiversity,Meay,point,Brush 2,,,benthic macroalgae,,active,yes,51 39.8786244000001,128 5.68871999999942,51.66464374,-128.094812,8-20-2018 4:53:18 PM,,,,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Piles,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.4540000000001,128 5.16599999999926,51.6409,-128.0861,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Marten,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.7679999999998,128 4.69200000000058,51.6628,-128.0782,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Pruth Bay East,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.5859999999998,128 7.1040000000005,51.6431,-128.1184,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Head of Clam Garden Inlet,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.4420000000001,128 4.69200000000058,51.6407,-128.0782,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Tippy Rock,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.6299999999999,128 5.87400000000059,51.6605,-128.0979,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Hakai Institute Lagoon,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.2699999999999,128 7.78200000000083,51.6545,-128.1297,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,West Beach,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.1980000000001,128 8.51399999999956,51.6533,-128.1419,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,North Beach,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.6539999999999,128 8.3340000000004,51.6609,-128.1389,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Wolf Beach,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.99,128 7.1100000000007,51.6665,-128.1185,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Goose Grass Bay,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 39.5519999999999,128 7.0739999999995,51.6592,-128.1179,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Fish Egg Inlet,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 42.3180000000001,127 52.9680000000002,51.7053,-127.8828,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Koeye,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 46.476,127 52.4340000000004,51.7746,-127.8739,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Warrior Cove,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 49.7940000000001,127 52.8180000000003,51.8299,-127.8803,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Namu,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 51.3120000000002,127 52.2720000000001,51.8552,-127.8712,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Goldstream Harbour,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 43.4819999999999,128 0.360000000000014,51.7247,-128.006,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Edward Channel (Stirling),site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 45.2279999999999,128 5.05200000000059,51.7538,-128.0842,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Triquet 1,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 48.402,128 14.8799999999994,51.8067,-128.248,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Triquet 2,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 48.402,128 14.8799999999994,51.8067,-128.248,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Goose Island,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 54.7799999999998,128 27.7259999999995,51.913,-128.4621,2016,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Twin Clam Garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.772,128 4.66199999999958,51.6462,-128.0777,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Clam Garden Network,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.976,128 4.91999999999962,51.6496,-128.082,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,NUXI Clam Garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,51 38.7919799999999,128 5.73498000000029,51.646533,-128.095583,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,KB7 Clam Garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.0594000000001,125 18.879,50.25099,-125.31465,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,KB11 Clam Garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 14.61516,125 19.7286000000003,50.243586,-125.32881,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,KB12 reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 14.5800000000001,125 19.5899999999997,50.243,-125.3265,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,KB25 Clam Garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.6288000000001,125 19.3187999999998,50.26048,-125.32198,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,KB08 reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.4469999999999,125 16.8942000000001,50.25745,-125.28157,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,SWC reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 14.832,125 21.6840000000002,50.2472,-125.3614,2015,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Big boulder clam garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.6659999999999,125 17.7060000000003,50.2611,-125.2951,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Heriot Bay Inn reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 6.21299999999991,125 12.9324000000003,50.10355,-125.21554,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,We Wai Kai reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 5.73599999999985,125 11.1426,50.0956,-125.18571,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,LEN reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 7.30260000000001,125 14.0718000000004,50.12171,-125.23453,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,LHB Lease,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 6.44939999999991,125 13.1544,50.10749,-125.21924,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,Sawmill Bay Lease,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 11.8812,125 3.84180000000015,50.19802,-125.06403,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,FAB Lease,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 7.21739999999983,125 13.7010000000004,50.12029,-125.22835,2015,,annual,intertidal,,,,,,,,,,
Affiliate,Dudas Lab,Shellfish Monitoring,2nd finger reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 16.8540000000002,125 13.8540000000003,50.2809,-125.2309,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Creekless clam garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.7919999999999,125 13.9679999999998,50.2632,-125.2328,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Louie's clam garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.9059999999998,125 15.4019999999997,50.2651,-125.2567,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Ripple reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.7740000000001,125 14.3039999999999,50.2629,-125.2384,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Minkoon reference,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 16.8179999999998,125 13.7639999999999,50.2803,-125.2294,2016,,annual,intertidal,,,,,,,,,,Morgan Black
Affiliate,Dudas Lab,Shellfish Monitoring,Goldmine clam garden,site,NA,,sandy mud,soft sediment fauna,small burrowing fauna,active,no,50 15.8579999999999,125 14.1540000000001,50.2643,-125.2359,2016,,annual,intertidal,,,,,,,,,,Morgan Black
