"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","density","density_msq","canopy_height_cm","flowering_shoots","comments","quality_log"
"1335","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-08-18,3,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE3_10","seagrass_density",3.2,10,2016-08-18 17:23:34,2016-08-18 17:29:49,8,128,110,NA,NA,NA
"1336","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-08-18,3,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE3_5","seagrass_density",3.1,5,2016-08-18 17:23:34,2016-08-18 17:29:49,8,128,85,NA,NA,NA
"1337","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-08-18,3,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE3_0","seagrass_density",3.1,0,2016-08-18 17:23:34,2016-08-18 17:29:49,5,80,125,NA,NA,NA
"1338","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_40","seagrass_density",4.9,40,2015-05-27 16:43:00,2015-05-27 07:00:00,16,256,170,NA,NA,"1: Black rockfish x 40"
"1339","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_35","seagrass_density",4.9,35,2015-05-27 16:45:00,2015-05-27 07:00:00,8,128,160,NA,NA,NA
"1340","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_30","seagrass_density",5.5,30,2015-05-27 16:46:00,2015-05-27 07:00:00,9,144,170,NA,NA,NA
"1341","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_25","seagrass_density",5.2,25,2015-05-27 16:48:00,2015-05-27 07:00:00,12,192,180,NA,NA,"1: Heavy Des coverage"
"1342","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_20","seagrass_density",5.2,20,2015-05-27 16:49:00,2015-05-27 07:00:00,10,160,180,NA,NA,"1: heavy Smith"
"1343","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_15","seagrass_density",4.9,15,2015-05-27 16:50:00,2015-05-27 07:00:00,7,112,150,NA,NA,"1: heavy Des"
"1344","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_10","seagrass_density",4.6,10,2015-05-27 16:52:00,2015-05-27 07:00:00,8,128,130,NA,NA,"1: QCB, 6cm"
"1345","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_5","seagrass_density",4.6,5,2015-05-27 16:55:00,2015-05-27 07:00:00,7,112,140,NA,NA,"1: Note: heights with fish stick rather than measuring tape"
"1346","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE12",2015-05-27,12,NA,"tristan","2015-05-27_CHOKED_PASS_EDGE12_0","seagrass_density",4,0,2015-05-27 16:58:00,2015-05-27 07:00:00,14,224,160,NA,NA,"1: EDGE of sandy patch"
"1347","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_0","seagrass_density",0.9144,0,2015-08-01 17:09:00,2015-08-01 17:17:00,22,352,132,NA,NA,NA
"1348","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_5","seagrass_density",0.9144,5,2015-08-01 17:09:00,2015-08-01 17:17:00,23,368,130,NA,NA,NA
"1349","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_10","seagrass_density",0.9144,10,2015-08-01 17:09:00,2015-08-01 17:17:00,24,384,122,NA,NA,NA
"1350","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_15","seagrass_density",0.9144,15,2015-08-01 17:09:00,2015-08-01 17:17:00,25,400,123,NA,NA,NA
"1351","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_20","seagrass_density",1.2192,20,2015-08-01 17:09:00,2015-08-01 17:17:00,12,192,100,NA,NA,NA
"1352","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_25","seagrass_density",1.2192,25,2015-08-01 17:09:00,2015-08-01 17:17:00,11,176,97,NA,NA,NA
"1353","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_30","seagrass_density",1.2192,30,2015-08-01 17:09:00,2015-08-01 17:17:00,12,192,99,NA,NA,NA
"1354","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_35","seagrass_density",1.2192,35,2015-08-01 17:09:00,2015-08-01 17:17:00,12,192,98,NA,NA,NA
"1355","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2015-08-01,1,NA,"tristan","2015-08-01_CHOKED_PASS_EDGE1_40","seagrass_density",1.2192,40,2015-08-01 17:09:00,2015-08-01 17:17:00,12,192,97,NA,NA,NA
"1356","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_0","seagrass_density",5.8,0,2018-11-21 20:45:58,2018-11-21 20:49:04,2,32,100,NA,NA,NA
"1357","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_5","seagrass_density",5.6,5,2018-11-21 20:45:58,2018-11-21 20:49:04,5,80,90,NA,NA,NA
"1358","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_10","seagrass_density",5.7,10,2018-11-21 20:45:58,2018-11-21 20:49:04,8,128,100,NA,NA,NA
"1359","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_15","seagrass_density",5.5,15,2018-11-21 20:45:58,2018-11-21 20:49:04,5,80,80,NA,NA,NA
"1360","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_20","seagrass_density",5.3,20,2018-11-21 20:45:58,2018-11-21 20:49:04,1,16,80,NA,NA,NA
"1361","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_25","seagrass_density",5.1,25,2018-11-21 20:45:58,2018-11-21 20:49:04,5,80,100,NA,NA,NA
"1362","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-11-21,3,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE3_30","seagrass_density",4.5,30,2018-11-21 20:45:58,2018-11-21 20:49:04,0,0,0,NA,NA,NA
"1363","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_0","seagrass_density",8.6,0,2018-11-22 17:47:15,2018-11-22 17:51:21,2,32,55,NA,NA,NA
"1364","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_5","seagrass_density",8.7,5,2018-11-22 17:47:15,2018-11-22 17:51:21,5,80,60,NA,NA,NA
"1365","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_10","seagrass_density",8.6,10,2018-11-22 17:47:15,2018-11-22 17:51:21,8,128,65,NA,NA,NA
"1366","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_15","seagrass_density",8.7,15,2018-11-22 17:47:15,2018-11-22 17:51:21,5,80,75,NA,NA,NA
"1367","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_20","seagrass_density",8.6,20,2018-11-22 17:47:15,2018-11-22 17:51:21,8,128,70,NA,NA,NA
"1368","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_25","seagrass_density",8.8,25,2018-11-22 17:47:15,2018-11-22 17:51:21,5,80,65,NA,NA,NA
"1369","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-11-22,5,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR5_30","seagrass_density",8.8,30,2018-11-22 17:47:15,2018-11-22 17:51:21,5,80,85,NA,NA,NA
"1370","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_5","seagrass_density",4.3,5,2016-06-19 21:04:39,2016-06-19 21:19:51,6,96,170,NA,NA,NA
"1371","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_30","seagrass_density",4.9,30,2016-06-19 21:04:39,2016-06-19 21:19:51,0,0,0,NA,NA,NA
"1372","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_25","seagrass_density",4.8,25,2016-06-19 21:04:39,2016-06-19 21:19:51,0,0,0,NA,NA,NA
"1373","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_20","seagrass_density",4.5,20,2016-06-19 21:04:39,2016-06-19 21:19:51,3,48,200,NA,NA,NA
"1374","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_15","seagrass_density",4.3,15,2016-06-19 21:04:39,2016-06-19 21:19:51,3,48,210,NA,NA,NA
"1375","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_10","seagrass_density",4.3,10,2016-06-19 21:04:39,2016-06-19 21:19:51,7,112,180,NA,NA,NA
"1376","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_KOEYE_ESTUARY_EDGE3_0","seagrass_density",4.3,0,2016-06-19 21:04:39,2016-06-19 21:19:51,6,96,170,NA,NA,NA
"1377","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_0","seagrass_density",2.6,0,2017-06-13 15:43:23,2017-06-13 15:48:39,2,32,80,NA,NA,NA
"1378","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_5","seagrass_density",2.5,5,2017-06-13 15:43:23,2017-06-13 15:48:39,4,64,50,NA,NA,NA
"1379","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_10","seagrass_density",2.1,10,2017-06-13 15:43:23,2017-06-13 15:48:39,5,80,75,NA,NA,NA
"1380","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_15","seagrass_density",2,15,2017-06-13 15:43:23,2017-06-13 15:48:39,5,80,60,NA,NA,NA
"1381","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_20","seagrass_density",1.7,20,2017-06-13 15:43:23,2017-06-13 15:48:39,3,48,60,NA,NA,NA
"1382","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_25","seagrass_density",1.6,25,2017-06-13 15:43:23,2017-06-13 15:48:39,4,64,50,NA,NA,NA
"1383","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-06-13,1,"gillian","derek","2017-06-13_PRUTH_BAY_EDGE1_30","seagrass_density",1.6,30,2017-06-13 15:43:23,2017-06-13 15:48:39,2,32,75,NA,NA,NA
"1384","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_0","seagrass_density",3.9,0,2016-08-20 22:33:05,2016-08-20 22:40:30,3,48,175,NA,NA,NA
"1385","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_10","seagrass_density",3.8,10,2016-08-20 22:33:05,2016-08-20 22:40:30,7,112,50,NA,NA,NA
"1386","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_15","seagrass_density",3.7,15,2016-08-20 22:33:05,2016-08-20 22:40:30,17,272,75,NA,NA,NA
"1387","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_20","seagrass_density",3.7,20,2016-08-20 22:33:05,2016-08-20 22:40:30,24,384,75,NA,NA,NA
"1388","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_25","seagrass_density",3.8,25,2016-08-20 22:33:05,2016-08-20 22:40:30,0,0,0,NA,NA,NA
"1389","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_30","seagrass_density",3.9,30,2016-08-20 22:33:05,2016-08-20 22:40:30,4,64,100,NA,NA,NA
"1390","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1",2016-08-20,1,"Zach","Derek","2016-08-20_ESTUARY_EDGE1_5","seagrass_density",3.8,5,2016-08-20 22:33:05,2016-08-20 22:40:30,8,128,75,NA,NA,NA
"1391","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_0","seagrass_density",4.3,0,2016-06-19 21:04:39,2016-06-19 21:19:51,6,96,170,NA,NA,NA
"1392","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_10","seagrass_density",4.3,10,2016-06-19 21:04:39,2016-06-19 21:19:51,7,112,180,NA,NA,NA
"1393","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_15","seagrass_density",4.3,15,2016-06-19 21:04:39,2016-06-19 21:19:51,3,48,210,NA,NA,NA
"1394","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_20","seagrass_density",4.5,20,2016-06-19 21:04:39,2016-06-19 21:19:51,3,48,200,NA,NA,NA
"1395","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_25","seagrass_density",4.8,25,2016-06-19 21:04:39,2016-06-19 21:19:51,0,0,0,NA,NA,NA
"1396","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2016-06-19,3,"Kyle","Ondine","2016-06-19_ESTUARY_EDGE3_30","seagrass_density",4.9,30,2016-06-19 21:04:39,2016-06-19 21:19:51,0,0,0,NA,NA,NA
"1397","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_0","seagrass_density",3.1,0,2017-08-24 19:40:22,2017-08-24 19:46:30,8,128,75,NA,NA,NA
"1398","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_5","seagrass_density",3.1,5,2017-08-24 19:40:22,2017-08-24 19:46:30,5,80,75,NA,NA,NA
"1399","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_10","seagrass_density",3.3,10,2017-08-24 19:40:22,2017-08-24 19:46:30,7,112,75,NA,NA,NA
"1400","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_15","seagrass_density",3.7,15,2017-08-24 19:40:22,2017-08-24 19:46:30,4,64,100,NA,NA,NA
"1401","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_20","seagrass_density",3.8,20,2017-08-24 19:40:22,2017-08-24 19:46:30,0,0,110,NA,NA,NA
"1402","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_25","seagrass_density",3.9,25,2017-08-24 19:40:22,2017-08-24 19:46:30,10,160,100,NA,NA,NA
"1403","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2017-08-24,2,"angeleen,carolyn","derek","2017-08-24_PRUTH_BAY_EDGE2_30","seagrass_density",3.9,30,2017-08-24 19:40:22,2017-08-24 19:46:30,8,128,100,NA,NA,NA
"1404","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_0","seagrass_density",6.4,0,2017-08-25 20:45:32,2017-08-25 20:55:42,4,64,175,NA,NA,NA
"1405","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_5","seagrass_density",6.5,5,2017-08-25 20:45:32,2017-08-25 20:55:42,4,64,175,NA,NA,NA
"1406","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_10","seagrass_density",6.5,10,2017-08-25 20:45:32,2017-08-25 20:55:42,7,112,175,NA,NA,NA
"1407","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_15","seagrass_density",6.4,15,2017-08-25 20:45:32,2017-08-25 20:55:42,5,80,160,NA,NA,NA
"1408","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_20","seagrass_density",6.3,20,2017-08-25 20:45:32,2017-08-25 20:55:42,2,32,165,NA,NA,NA
"1409","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_25","seagrass_density",6.8,25,2017-08-25 20:45:32,2017-08-25 20:55:42,4,64,150,NA,NA,NA
"1410","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-08-25,1,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_EDGE1_30","seagrass_density",7,30,2017-08-25 20:45:32,2017-08-25 20:55:42,3,48,170,NA,NA,NA
"1411","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_0","seagrass_density",3,0,2017-08-30 19:05:47,2017-08-30 19:12:00,8,128,100,NA,NA,"1: Bgb=6009"
"1412","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_5","seagrass_density",3,5,2017-08-30 19:05:47,2017-08-30 19:12:00,5,80,120,NA,NA,"1: Phyllo density 2"
"1413","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_10","seagrass_density",3,10,2017-08-30 19:05:47,2017-08-30 19:12:00,7,112,110,NA,NA,"1: Phyllo density 1"
"1414","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_15","seagrass_density",3.1,15,2017-08-30 19:05:47,2017-08-30 19:12:00,8,128,125,NA,NA,"1: Phyllo density 7"
"1415","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_20","seagrass_density",3,20,2017-08-30 19:05:47,2017-08-30 19:12:00,2,32,130,NA,NA,"1: Phyllo density 3"
"1416","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_25","seagrass_density",3,25,2017-08-30 19:05:47,2017-08-30 19:12:00,9,144,120,NA,NA,NA
"1417","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2017-08-30,4,"gillian","derek","2017-08-30_MCMULLIN_SOUTH_INTERIOR4_30","seagrass_density",3,30,2017-08-30 19:05:47,2017-08-30 19:12:00,6,96,105,NA,NA,"1: Bgb=6011"
"1418","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_0","seagrass_density",5.5,0,2017-09-04 20:20:33,2017-09-04 20:25:44,15,240,55,NA,NA,"1: 3515"
"1419","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_5","seagrass_density",5.6,5,2017-09-04 20:20:33,2017-09-04 20:25:44,4,64,75,NA,NA,NA
"1420","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_10","seagrass_density",5.8,10,2017-09-04 20:20:33,2017-09-04 20:25:44,4,64,75,NA,NA,"1: 047"
"1421","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_15","seagrass_density",5.7,15,2017-09-04 20:20:33,2017-09-04 20:25:44,5,80,50,NA,NA,NA
"1422","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_20","seagrass_density",5.6,20,2017-09-04 20:20:33,2017-09-04 20:25:44,25,400,90,NA,NA,"1: 6013"
"1423","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_25","seagrass_density",5.5,25,2017-09-04 20:20:33,2017-09-04 20:25:44,20,320,85,NA,NA,NA
"1424","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2017-09-04,5,"gillian","derek","2017-09-04_GOOSE_SOUTHEAST_INTERIOR5_30","seagrass_density",5.6,30,2017-09-04 20:20:33,2017-09-04 20:25:44,19,304,90,NA,NA,"1: 3524"
